full_phrase,appliedOverrides,doNotApply,base_verb,present_yo,present_tú,present_usted,present_nosotros,present_vosotros,present_ustedes,incomplete past_yo,incomplete past_tú,incomplete past_usted,incomplete past_nosotros,incomplete past_vosotros,incomplete past_ustedes,past_yo,past_tú,past_usted,past_nosotros,past_vosotros,past_ustedes,future_yo,future_tú,future_usted,future_nosotros,future_vosotros,future_ustedes,conditional_yo,conditional_tú,conditional_usted,conditional_nosotros,conditional_vosotros,conditional_ustedes,present subjective_yo,present subjective_tú,present subjective_usted,present subjective_nosotros,present subjective_vosotros,present subjective_ustedes,past subjective_yo,past subjective_tú,past subjective_usted,past subjective_nosotros,past subjective_vosotros,past subjective_ustedes,imperative positive_yo,imperative positive_tú,imperative positive_usted,imperative positive_nosotros,imperative positive_vosotros,imperative positive_ustedes,imperative negative_yo,imperative negative_tú,imperative negative_usted,imperative negative_nosotros,imperative negative_vosotros,imperative negative_ustedes,gerund,past participle,
"proteger","['ger']",,,"protejo","proteges","protege","protegemos","protegéis","protegen","protegía","protegías","protegía","protegíamos","protegíais","protegían","protegí","protegiste","protegió","protegimos","protegisteis","protegieron","protegeré","protegerás","protegerá","protegeremos","protegeréis","protegerán","protegería","protegerías","protegería","protegeríamos","protegeríais","protegerían","proteja","protejas","proteja","protejamos","protejáis","protejan","protegiera","protegieras","protegiera","protegiéramos","protegierais","protegieran",,"protege","proteja","protejamos","proteged","protejan",,"protejas","proteja","protejamos","protejáis","protejan","protegiendo","protegido"
"pulir",,,,"pulo","pules","pule","pulimos","pulís","pulen","pulía","pulías","pulía","pulíamos","pulíais","pulían","pulí","puliste","pulió","pulimos","pulisteis","pulieron","puliré","pulirás","pulirá","puliremos","puliréis","pulirán","puliría","pulirías","puliría","puliríamos","puliríais","pulirían","pula","pulas","pula","pulamos","puláis","pulan","puliera","pulieras","puliera","puliéramos","pulierais","pulieran",,"pule","pula","pulamos","pulid","pulan",,"pulas","pula","pulamos","puláis","pulan","puliendo","pulido"
"quedarse",,,"quedar","quedo","quedas","queda","quedamos","quedáis","quedan","quedaba","quedabas","quedaba","quedábamos","quedabais","quedaban","quedé","quedaste","quedó","quedamos","quedasteis","quedaron","quedaré","quedarás","quedará","quedaremos","quedaréis","quedarán","quedaría","quedarías","quedaría","quedaríamos","quedaríais","quedarían","quede","quedes","quede","quedemos","quedéis","queden","quedara","quedaras","quedara","quedáramos","quedarais","quedaran",,"quédate","quédese","quedémonos","quedaos","quédense",,"te quedes","quédese","quedémonos","os quedéis","quédense","quedando","quedado"
"quejarse",,,"quejar","quejo","quejas","queja","quejamos","quejáis","quejan","quejaba","quejabas","quejaba","quejábamos","quejabais","quejaban","quejé","quejaste","quejó","quejamos","quejasteis","quejaron","quejaré","quejarás","quejará","quejaremos","quejaréis","quejarán","quejaría","quejarías","quejaría","quejaríamos","quejaríais","quejarían","queje","quejes","queje","quejemos","quejéis","quejen","quejara","quejaras","quejara","quejáramos","quejarais","quejaran",,"quéjate","quéjese","quejémonos","quejaos","quéjense",,"te quejes","quéjese","quejémonos","os quejéis","quéjense","quejando","quejado"
"quemar",,,,"quemo","quemas","quema","quemamos","quemáis","queman","quemaba","quemabas","quemaba","quemábamos","quemabais","quemaban","quemé","quemaste","quemó","quemamos","quemasteis","quemaron","quemaré","quemarás","quemará","quemaremos","quemaréis","quemarán","quemaría","quemarías","quemaría","quemaríamos","quemaríais","quemarían","queme","quemes","queme","quememos","queméis","quemen","quemara","quemaras","quemara","quemáramos","quemarais","quemaran",,"quema","queme","quememos","quemad","quemen",,"quemes","queme","quememos","queméis","quemen","quemando","quemado"
"querer","[u'e:ie', u'r_only', u'querer_irregular', 'pres_sub_inf']",,,"quiero","quieres","quiere","queremos","queréis","quieren","quería","querías","quería","queríamos","queríais","querían","quisí","quisiste","quisió","quisimos","quisisteis","quisieron","querré","querrás","querrá","querremos","querréis","querrán","querría","querrías","querría","querríamos","querríais","querrían","quiera","quieras","quiera","queramos","queráis","quieran","quisiera","quisieras","quisiera","quisiéramos","quisierais","quisieran",,"quiere","quiera","queramos","quered","quieran",,"quieras","quiera","queramos","queráis","quieran","queriendo","querido"
"quitarse",,,"quitar","quito","quitas","quita","quitamos","quitáis","quitan","quitaba","quitabas","quitaba","quitábamos","quitabais","quitaban","quité","quitaste","quitó","quitamos","quitasteis","quitaron","quitaré","quitarás","quitará","quitaremos","quitaréis","quitarán","quitaría","quitarías","quitaría","quitaríamos","quitaríais","quitarían","quite","quites","quite","quitemos","quitéis","quiten","quitara","quitaras","quitara","quitáramos","quitarais","quitaran",,"quítate","quítese","quitémonos","quitaos","quítense",,"te quites","quítese","quitémonos","os quitéis","quítense","quitando","quitado"
"raer","[u'igo', u'aer', u'i2y', u'yendo']",,,"raigo","raes","rae","raemos","raéis","raen","raía","raías","raía","raíamos","raíais","raían","raí","raíste","rayó","raímos","raísteis","rayeron","raeré","raerás","raerá","raeremos","raeréis","raerán","raería","raerías","raería","raeríamos","raeríais","raerían","raiga","raigas","raiga","raigamos","raigáis","raigan","rayera","rayeras","rayera","rayéramos","rayerais","rayeran",,"rae","raiga","raigamos","raed","raigan",,"raigas","raiga","raigamos","raigáis","raigan","rayendo","raido"
"realizar","['zar']",,,"realizo","realizas","realiza","realizamos","realizáis","realizan","realizaba","realizabas","realizaba","realizábamos","realizabais","realizaban","realicé","realizaste","realizó","realizamos","realizasteis","realizaron","realizaré","realizarás","realizará","realizaremos","realizaréis","realizarán","realizaría","realizarías","realizaría","realizaríamos","realizaríais","realizarían","realice","realices","realice","realicemos","realicéis","realicen","realizara","realizaras","realizara","realizáramos","realizarais","realizaran",,"realiza","realice","realicemos","realizad","realicen",,"realices","realice","realicemos","realicéis","realicen","realizando","realizado"
"recibir",,,,"recibo","recibes","recibe","recibimos","recibís","reciben","recibía","recibías","recibía","recibíamos","recibíais","recibían","recibí","recibiste","recibió","recibimos","recibisteis","recibieron","recibiré","recibirás","recibirá","recibiremos","recibiréis","recibirán","recibiría","recibirías","recibiría","recibiríamos","recibiríais","recibirían","reciba","recibas","reciba","recibamos","recibáis","reciban","recibiera","recibieras","recibiera","recibiéramos","recibierais","recibieran",,"recibe","reciba","recibamos","recibid","reciban",,"recibas","reciba","recibamos","recibáis","reciban","recibiendo","recibido"
"recoger","['ger']",,"coger","recojo","recoges","recoge","recogemos","recogéis","recogen","recogía","recogías","recogía","recogíamos","recogíais","recogían","recogí","recogiste","recogió","recogimos","recogisteis","recogieron","recogeré","recogerás","recogerá","recogeremos","recogeréis","recogerán","recogería","recogerías","recogería","recogeríamos","recogeríais","recogerían","recoja","recojas","recoja","recojamos","recojáis","recojan","recogiera","recogieras","recogiera","recogiéramos","recogierais","recogieran",,"recoge","recoja","recojamos","recoged","recojan",,"recojas","recoja","recojamos","recojáis","recojan","recogiendo","recogido"
"recomendar","[u'e:ie', 'pres_sub_inf']",,,"recomiendo","recomiendas","recomienda","recomendamos","recomendáis","recomiendan","recomendaba","recomendabas","recomendaba","recomendábamos","recomendabais","recomendaban","recomendé","recomendaste","recomendó","recomendamos","recomendasteis","recomendaron","recomendaré","recomendarás","recomendará","recomendaremos","recomendaréis","recomendarán","recomendaría","recomendarías","recomendaría","recomendaríamos","recomendaríais","recomendarían","recomiende","recomiendes","recomiende","recomendemos","recomendéis","recomienden","recomendara","recomendaras","recomendara","recomendáramos","recomendarais","recomendaran",,"recomienda","recomiende","recomendemos","recomendad","recomienden",,"recomiendes","recomiende","recomendemos","recomendéis","recomienden","recomendando","recomendado"
"reconocer","['v_cer']",,"conocer","reconozco","reconoces","reconoce","reconocemos","reconocéis","reconocen","reconocía","reconocías","reconocía","reconocíamos","reconocíais","reconocían","reconocí","reconociste","reconoció","reconocimos","reconocisteis","reconocieron","reconoceré","reconocerás","reconocerá","reconoceremos","reconoceréis","reconocerán","reconocería","reconocerías","reconocería","reconoceríamos","reconoceríais","reconocerían","reconozca","reconozcas","reconozca","reconozcamos","reconozcáis","reconozcan","reconociera","reconocieras","reconociera","reconociéramos","reconocierais","reconocieran",,"reconoce","reconozca","reconozcamos","reconoced","reconozcan",,"reconozcas","reconozca","reconozcamos","reconozcáis","reconozcan","reconociendo","reconocido"
"recordar","[u'o:ue', 'pres_sub_inf']",,,"recuerdo","recuerdas","recuerda","recordamos","recordáis","recuerdan","recordaba","recordabas","recordaba","recordábamos","recordabais","recordaban","recordé","recordaste","recordó","recordamos","recordasteis","recordaron","recordaré","recordarás","recordará","recordaremos","recordaréis","recordarán","recordaría","recordarías","recordaría","recordaríamos","recordaríais","recordarían","recuerde","recuerdes","recuerde","recordemos","recordéis","recuerden","recordara","recordaras","recordara","recordáramos","recordarais","recordaran",,"recuerda","recuerde","recordemos","recordad","recuerden",,"recuerdes","recuerde","recordemos","recordéis","recuerden","recordando","recordado"
"referir","[u'e:ie']",,,"refiero","refieres","refiere","referimos","referís","refieren","refería","referías","refería","referíamos","referíais","referían","referí","referiste","referió","referimos","referisteis","referieron","referiré","referirás","referirá","referiremos","referiréis","referirán","referiría","referirías","referiría","referiríamos","referiríais","referirían","refiera","refieras","refiera","refieramos","refieráis","refieran","referiera","referieras","referiera","referiéramos","referierais","referieran",,"refiere","refiera","refieramos","referid","refieran",,"refieras","refiera","refieramos","refieráis","refieran","referiendo","referido"
"regalar",,,,"regalo","regalas","regala","regalamos","regaláis","regalan","regalaba","regalabas","regalaba","regalábamos","regalabais","regalaban","regalé","regalaste","regaló","regalamos","regalasteis","regalaron","regalaré","regalarás","regalará","regalaremos","regalaréis","regalarán","regalaría","regalarías","regalaría","regalaríamos","regalaríais","regalarían","regale","regales","regale","regalemos","regaléis","regalen","regalara","regalaras","regalara","regaláramos","regalarais","regalaran",,"regala","regale","regalemos","regalad","regalen",,"regales","regale","regalemos","regaléis","regalen","regalando","regalado"
"regar","[u'e:ie', 'gar', 'pres_sub_inf']",,,"riego","riegas","riega","regamos","regáis","riegan","regaba","regabas","regaba","regábamos","regabais","regaban","regué","regaste","regó","regamos","regasteis","regaron","regaré","regarás","regará","regaremos","regaréis","regarán","regaría","regarías","regaría","regaríamos","regaríais","regarían","riegue","riegues","riegue","regemos","regéis","rieguen","regara","regaras","regara","regáramos","regarais","regaran",,"riega","riegue","regemos","regad","rieguen",,"riegues","riegue","regemos","regéis","rieguen","regando","regado"
"regresar",,,,"regreso","regresas","regresa","regresamos","regresáis","regresan","regresaba","regresabas","regresaba","regresábamos","regresabais","regresaban","regresé","regresaste","regresó","regresamos","regresasteis","regresaron","regresaré","regresarás","regresará","regresaremos","regresaréis","regresarán","regresaría","regresarías","regresaría","regresaríamos","regresaríais","regresarían","regrese","regreses","regrese","regresemos","regreséis","regresen","regresara","regresaras","regresara","regresáramos","regresarais","regresaran",,"regresa","regrese","regresemos","regresad","regresen",,"regreses","regrese","regresemos","regreséis","regresen","regresando","regresado"
"reír","[u'yendo', u'e\xedr']",,,"río","ríes","ríe","reímos","reís","ríen","reía","reías","reía","reíamos","reíais","reían","reí","reiste","rió","reimos","reisteis","rieron","reiré","reirás","reirá","reiremos","reiréis","reirán","reiría","reirías","reiría","reiríamos","reiríais","reirían","ría","rías","ría","ríamos","riáis","rían","riera","rieras","riera","riéramos","rierais","rieran",,"ríe","ría","ríamos","reíd","rían",,"rías","ría","ríamos","riáis","rían","reyendo","reido"
"reírse","[u'yendo', u'e\xedr']",,"reír","me río","te ríes","se ríe","nos reímos","os reís","se ríen","me reía","te reías","se reía","nos reíamos","os reíais","se reían","me reí","te reiste","se rió","nos reimos","os reisteis","se rieron","me reiré","te reirás","se reirá","nos reiremos","os reiréis","se reirán","me reiría","te reirías","se reiría","nos reiríamos","os reiríais","se reirían","me ría","te rías","se ría","nos ríamos","os riáis","se rían","me riera","te rieras","se riera","nos riéramos","os rierais","se rieran",,"ríete","ríase","ríamonos","reios","ríanse",,"te rías","ríase","ríamonos","os riáis","ríanse","reyéndose","reido"
"rellenar",,,,"relleno","rellenas","rellena","rellenamos","rellenáis","rellenan","rellenaba","rellenabas","rellenaba","rellenábamos","rellenabais","rellenaban","rellené","rellenaste","rellenó","rellenamos","rellenasteis","rellenaron","rellenaré","rellenarás","rellenará","rellenaremos","rellenaréis","rellenarán","rellenaría","rellenarías","rellenaría","rellenaríamos","rellenaríais","rellenarían","rellene","rellenes","rellene","rellenemos","rellenéis","rellenen","rellenara","rellenaras","rellenara","rellenáramos","rellenarais","rellenaran",,"rellena","rellene","rellenemos","rellenad","rellenen",,"rellenes","rellene","rellenemos","rellenéis","rellenen","rellenando","rellenado"
"remitar",,,,"remito","remitas","remita","remitamos","remitáis","remitan","remitaba","remitabas","remitaba","remitábamos","remitabais","remitaban","remité","remitaste","remitó","remitamos","remitasteis","remitaron","remitaré","remitarás","remitará","remitaremos","remitaréis","remitarán","remitaría","remitarías","remitaría","remitaríamos","remitaríais","remitarían","remite","remites","remite","remitemos","remitéis","remiten","remitara","remitaras","remitara","remitáramos","remitarais","remitaran",,"remita","remite","remitemos","remitad","remiten",,"remites","remite","remitemos","remitéis","remiten","remitando","remitado"
"reñir","[u'e:i', u'll_\xf1', u'stem_changing_ir_e:i']",,,"riño","riñes","riñe","reñimos","reñís","riñen","reñía","reñías","reñía","reñíamos","reñíais","reñían","reñí","reñiste","riñó","reñimos","reñisteis","riñeron","reñiré","reñirás","reñirá","reñiremos","reñiréis","reñirán","reñiría","reñirías","reñiría","reñiríamos","reñiríais","reñirían","riña","riñas","riña","riñamos","riñáis","riñan","riñera","riñeras","riñera","riñéramos","riñerais","riñeran",,"riñe","riña","riñamos","reñid","riñan",,"riñas","riña","riñamos","riñáis","riñan","riñendo","reñido"
"reparar",,,,"reparo","reparas","repara","reparamos","reparáis","reparan","reparaba","reparabas","reparaba","reparábamos","reparabais","reparaban","reparé","reparaste","reparó","reparamos","reparasteis","repararon","repararé","repararás","reparará","repararemos","repararéis","repararán","repararía","repararías","repararía","repararíamos","repararíais","repararían","repare","repares","repare","reparemos","reparéis","reparen","reparara","repararas","reparara","reparáramos","repararais","repararan",,"repara","repare","reparemos","reparad","reparen",,"repares","repare","reparemos","reparéis","reparen","reparando","reparado"
"repartir",,,,"reparto","repartes","reparte","repartimos","repartís","reparten","repartía","repartías","repartía","repartíamos","repartíais","repartían","repartí","repartiste","repartió","repartimos","repartisteis","repartieron","repartiré","repartirás","repartirá","repartiremos","repartiréis","repartirán","repartiría","repartirías","repartiría","repartiríamos","repartiríais","repartirían","reparta","repartas","reparta","repartamos","repartáis","repartan","repartiera","repartieras","repartiera","repartiéramos","repartierais","repartieran",,"reparte","reparta","repartamos","repartid","repartan",,"repartas","reparta","repartamos","repartáis","repartan","repartiendo","repartido"
"repetir","[u'e:i', u'stem_changing_ir_e:i']",,,"repito","repites","repite","repetimos","repetís","repiten","repetía","repetías","repetía","repetíamos","repetíais","repetían","repetí","repetiste","repitió","repetimos","repetisteis","repitieron","repetiré","repetirás","repetirá","repetiremos","repetiréis","repetirán","repetiría","repetirías","repetiría","repetiríamos","repetiríais","repetirían","repita","repitas","repita","repitamos","repitáis","repitan","repitiera","repitieras","repitiera","repitiéramos","repitierais","repitieran",,"repite","repita","repitamos","repetid","repitan",,"repitas","repita","repitamos","repitáis","repitan","repitiendo","repetido"
"resolver","[u'o:ue', 'pres_sub_inf']",,,"resuelvo","resuelves","resuelve","resolvemos","resolvéis","resuelven","resolvía","resolvías","resolvía","resolvíamos","resolvíais","resolvían","resolví","resolviste","resolvió","resolvimos","resolvisteis","resolvieron","resolveré","resolverás","resolverá","resolveremos","resolveréis","resolverán","resolvería","resolverías","resolvería","resolveríamos","resolveríais","resolverían","resuelva","resuelvas","resuelva","resolvamos","resolváis","resuelvan","resolviera","resolvieras","resolviera","resolviéramos","resolvierais","resolvieran",,"resuelve","resuelva","resolvamos","resolved","resuelvan",,"resuelvas","resuelva","resolvamos","resolváis","resuelvan","resolviendo","resolvido"
"responder",,,,"respondo","respondes","responde","respondemos","respondéis","responden","respondía","respondías","respondía","respondíamos","respondíais","respondían","respondí","respondiste","respondió","respondimos","respondisteis","respondieron","responderé","responderás","responderá","responderemos","responderéis","responderán","respondería","responderías","respondería","responderíamos","responderíais","responderían","responda","respondas","responda","respondamos","respondáis","respondan","respondiera","respondieras","respondiera","respondiéramos","respondierais","respondieran",,"responde","responda","respondamos","responded","respondan",,"respondas","responda","respondamos","respondáis","respondan","respondiendo","respondido"
"retirar",,,,"retiro","retiras","retira","retiramos","retiráis","retiran","retiraba","retirabas","retiraba","retirábamos","retirabais","retiraban","retiré","retiraste","retiró","retiramos","retirasteis","retiraron","retiraré","retirarás","retirará","retiraremos","retiraréis","retirarán","retiraría","retirarías","retiraría","retiraríamos","retiraríais","retirarían","retire","retires","retire","retiremos","retiréis","retiren","retirara","retiraras","retirara","retiráramos","retirarais","retiraran",,"retira","retire","retiremos","retirad","retiren",,"retires","retire","retiremos","retiréis","retiren","retirando","retirado"
"retrasar",,,,"retraso","retrasas","retrasa","retrasamos","retrasáis","retrasan","retrasaba","retrasabas","retrasaba","retrasábamos","retrasabais","retrasaban","retrasé","retrasaste","retrasó","retrasamos","retrasasteis","retrasaron","retrasaré","retrasarás","retrasará","retrasaremos","retrasaréis","retrasarán","retrasaría","retrasarías","retrasaría","retrasaríamos","retrasaríais","retrasarían","retrase","retrases","retrase","retrasemos","retraséis","retrasen","retrasara","retrasaras","retrasara","retrasáramos","retrasarais","retrasaran",,"retrasa","retrase","retrasemos","retrasad","retrasen",,"retrases","retrase","retrasemos","retraséis","retrasen","retrasando","retrasado"
"reunirse",,,"unir","me reuno","te reunes","se reune","nos reunimos","os reunís","se reunen","me reunía","te reunías","se reunía","nos reuníamos","os reuníais","se reunían","me reuní","te reuniste","se reunió","nos reunimos","os reunisteis","se reunieron","me reuniré","te reunirás","se reunirá","nos reuniremos","os reuniréis","se reunirán","me reuniría","te reunirías","se reuniría","nos reuniríamos","os reuniríais","se reunirían","me reuna","te reunas","se reuna","nos reunamos","os reunáis","se reunan","me reuniera","te reunieras","se reuniera","nos reuniéramos","os reunierais","se reunieran",,"réunete","réunase","reunámonos","reunios","réunanse",,"te reunas","réunase","reunámonos","os reunáis","réunanse","reuniéndose","reunido"
"revolver","[u'o:ue', 'pres_sub_inf']",,,"revuelvo","revuelves","revuelve","revolvemos","revolvéis","revuelven","revolvía","revolvías","revolvía","revolvíamos","revolvíais","revolvían","revolví","revolviste","revolvió","revolvimos","revolvisteis","revolvieron","revolveré","revolverás","revolverá","revolveremos","revolveréis","revolverán","revolvería","revolverías","revolvería","revolveríamos","revolveríais","revolverían","revuelva","revuelvas","revuelva","revolvamos","revolváis","revuelvan","revolviera","revolvieras","revolviera","revolviéramos","revolvierais","revolvieran",,"revuelve","revuelva","revolvamos","revolved","revuelvan",,"revuelvas","revuelva","revolvamos","revolváis","revuelvan","revolviendo","revolvido"
"robar",,,,"robo","robas","roba","robamos","robáis","roban","robaba","robabas","robaba","robábamos","robabais","robaban","robé","robaste","robó","robamos","robasteis","robaron","robaré","robarás","robará","robaremos","robaréis","robarán","robaría","robarías","robaría","robaríamos","robaríais","robarían","robe","robes","robe","robemos","robéis","roben","robara","robaras","robara","robáramos","robarais","robaran",,"roba","robe","robemos","robad","roben",,"robes","robe","robemos","robéis","roben","robando","robado"
"rogar","[u'o:ue', 'gar', 'pres_sub_inf']",,,"ruego","ruegas","ruega","rogamos","rogáis","ruegan","rogaba","rogabas","rogaba","rogábamos","rogabais","rogaban","rogué","rogaste","rogó","rogamos","rogasteis","rogaron","rogaré","rogarás","rogará","rogaremos","rogaréis","rogarán","rogaría","rogarías","rogaría","rogaríamos","rogaríais","rogarían","ruegue","ruegues","ruegue","rogemos","rogéis","rueguen","rogara","rogaras","rogara","rogáramos","rogarais","rogaran",,"ruega","ruegue","rogemos","rogad","rueguen",,"ruegues","ruegue","rogemos","rogéis","rueguen","rogando","rogado"
"romper",,,,"rompo","rompes","rompe","rompemos","rompéis","rompen","rompía","rompías","rompía","rompíamos","rompíais","rompían","rompí","rompiste","rompió","rompimos","rompisteis","rompieron","romperé","romperás","romperá","romperemos","romperéis","romperán","rompería","romperías","rompería","romperíamos","romperíais","romperían","rompa","rompas","rompa","rompamos","rompáis","rompan","rompiera","rompieras","rompiera","rompiéramos","rompierais","rompieran",,"rompe","rompa","rompamos","romped","rompan",,"rompas","rompa","rompamos","rompáis","rompan","rompiendo","rompido"
"saber","[u'r_only', u'saber_irregular']",,,"sé","sabes","sabe","sabemos","sabéis","saben","sabía","sabías","sabía","sabíamos","sabíais","sabían","supí","supiste","supió","supimos","supisteis","supieron","sabré","sabrás","sabrá","sabremos","sabréis","sabrán","sabría","sabrías","sabría","sabríamos","sabríais","sabrían","sepa","sepas","sepa","sepamos","sepáis","sepan","supiera","supieras","supiera","supiéramos","supierais","supieran",,"sabe","sepa","sepamos","sabed","sepan",,"sepas","sepa","sepamos","sepáis","sepan","sabiendo","sabido"
"sacar","['car']",,,"saco","sacas","saca","sacamos","sacáis","sacan","sacaba","sacabas","sacaba","sacábamos","sacabais","sacaban","saqué","sacaste","sacó","sacamos","sacasteis","sacaron","sacaré","sacarás","sacará","sacaremos","sacaréis","sacarán","sacaría","sacarías","sacaría","sacaríamos","sacaríais","sacarían","saque","saques","saque","saquemos","saquéis","saquen","sacara","sacaras","sacara","sacáramos","sacarais","sacaran",,"saca","saque","saquemos","sacad","saquen",,"saques","saque","saquemos","saquéis","saquen","sacando","sacado"
"sacudir",,,,"sacudo","sacudes","sacude","sacudimos","sacudís","sacuden","sacudía","sacudías","sacudía","sacudíamos","sacudíais","sacudían","sacudí","sacudiste","sacudió","sacudimos","sacudisteis","sacudieron","sacudiré","sacudirás","sacudirá","sacudiremos","sacudiréis","sacudirán","sacudiría","sacudirías","sacudiría","sacudiríamos","sacudiríais","sacudirían","sacuda","sacudas","sacuda","sacudamos","sacudáis","sacudan","sacudiera","sacudieras","sacudiera","sacudiéramos","sacudierais","sacudieran",,"sacude","sacuda","sacudamos","sacudid","sacudan",,"sacudas","sacuda","sacudamos","sacudáis","sacudan","sacudiendo","sacudido"
"salir","[u'go', u'e2d', u'salir_irregular']",,,"salgo","sales","sale","salimos","salís","salen","salía","salías","salía","salíamos","salíais","salían","salí","saliste","salió","salimos","salisteis","salieron","saldré","saldrás","saldrá","saldremos","saldréis","saldrán","saldría","saldrías","saldría","saldríamos","saldríais","saldrían","salga","salgas","salga","salgamos","salgáis","salgan","saliera","salieras","saliera","saliéramos","salierais","salieran",,"sal","salga","salgamos","salid","salgan",,"salgas","salga","salgamos","salgáis","salgan","saliendo","salido"
"saltar",,,,"salto","saltas","salta","saltamos","saltáis","saltan","saltaba","saltabas","saltaba","saltábamos","saltabais","saltaban","salté","saltaste","saltó","saltamos","saltasteis","saltaron","saltaré","saltarás","saltará","saltaremos","saltaréis","saltarán","saltaría","saltarías","saltaría","saltaríamos","saltaríais","saltarían","salte","saltes","salte","saltemos","saltéis","salten","saltara","saltaras","saltara","saltáramos","saltarais","saltaran",,"salta","salte","saltemos","saltad","salten",,"saltes","salte","saltemos","saltéis","salten","saltando","saltado"
"saludar",,,,"saludo","saludas","saluda","saludamos","saludáis","saludan","saludaba","saludabas","saludaba","saludábamos","saludabais","saludaban","saludé","saludaste","saludó","saludamos","saludasteis","saludaron","saludaré","saludarás","saludará","saludaremos","saludaréis","saludarán","saludaría","saludarías","saludaría","saludaríamos","saludaríais","saludarían","salude","saludes","salude","saludemos","saludéis","saluden","saludara","saludaras","saludara","saludáramos","saludarais","saludaran",,"saluda","salude","saludemos","saludad","saluden",,"saludes","salude","saludemos","saludéis","saluden","saludando","saludado"
"satisfacer","['v_cer']",,,"satisfazco","satisfaces","satisface","satisfacemos","satisfacéis","satisfacen","satisfacía","satisfacías","satisfacía","satisfacíamos","satisfacíais","satisfacían","satisfací","satisfaciste","satisfació","satisfacimos","satisfacisteis","satisfacieron","satisfaceré","satisfacerás","satisfacerá","satisfaceremos","satisfaceréis","satisfacerán","satisfacería","satisfacerías","satisfacería","satisfaceríamos","satisfaceríais","satisfacerían","satisfazca","satisfazcas","satisfazca","satisfazcamos","satisfazcáis","satisfazcan","satisfaciera","satisfacieras","satisfaciera","satisfaciéramos","satisfacierais","satisfacieran",,"satisface","satisfazca","satisfazcamos","satisfaced","satisfazcan",,"satisfazcas","satisfazca","satisfazcamos","satisfazcáis","satisfazcan","satisfaciendo","satisfacido"
"secar","['car']",,,"seco","secas","seca","secamos","secáis","secan","secaba","secabas","secaba","secábamos","secabais","secaban","sequé","secaste","secó","secamos","secasteis","secaron","secaré","secarás","secará","secaremos","secaréis","secarán","secaría","secarías","secaría","secaríamos","secaríais","secarían","seque","seques","seque","sequemos","sequéis","sequen","secara","secaras","secara","secáramos","secarais","secaran",,"seca","seque","sequemos","secad","sequen",,"seques","seque","sequemos","sequéis","sequen","secando","secado"
"secarse","['car']",,"secar","me seco","te secas","se seca","nos secamos","os secáis","se secan","me secaba","te secabas","se secaba","nos secábamos","os secabais","se secaban","me sequé","te secaste","se secó","nos secamos","os secasteis","se secaron","me secaré","te secarás","se secará","nos secaremos","os secaréis","se secarán","me secaría","te secarías","se secaría","nos secaríamos","os secaríais","se secarían","me seque","te seques","se seque","nos sequemos","os sequéis","se sequen","me secara","te secaras","se secara","nos secáramos","os secarais","se secaran",,"sécate","seqúese","sequémonos","secaos","seqúense",,"te seques","seqúese","sequémonos","os sequéis","seqúense","secándose","secado"
"seguir","[u'e:i', 'guir', u'yendo', u'stem_changing_ir_e:i']",,,"sigo","sigues","sigue","seguimos","seguís","siguen","seguía","seguías","seguía","seguíamos","seguíais","seguían","seguí","seguiste","siguió","seguimos","seguisteis","siguieron","seguiré","seguirás","seguirá","seguiremos","seguiréis","seguirán","seguiría","seguirías","seguiría","seguiríamos","seguiríais","seguirían","siga","sigas","siga","sigamos","sigáis","sigan","siguiera","siguieras","siguiera","siguiéramos","siguierais","siguieran",,"sigue","siga","sigamos","seguid","sigan",,"sigas","siga","sigamos","sigáis","sigan","siguyendo","seguido"
"señalar",,,,"señalo","señalas","señala","señalamos","señaláis","señalan","señalaba","señalabas","señalaba","señalábamos","señalabais","señalaban","señalé","señalaste","señaló","señalamos","señalasteis","señalaron","señalaré","señalarás","señalará","señalaremos","señalaréis","señalarán","señalaría","señalarías","señalaría","señalaríamos","señalaríais","señalarían","señale","señales","señale","señalemos","señaléis","señalen","señalara","señalaras","señalara","señaláramos","señalarais","señalaran",,"señala","señale","señalemos","señalad","señalen",,"señales","señale","señalemos","señaléis","señalen","señalando","señalado"
"sentarse","[u'e:ie', 'pres_sub_inf']",,"sentar","siento","sientas","sienta","sentamos","sentáis","sientan","sentaba","sentabas","sentaba","sentábamos","sentabais","sentaban","senté","sentaste","sentó","sentamos","sentasteis","sentaron","sentaré","sentarás","sentará","sentaremos","sentaréis","sentarán","sentaría","sentarías","sentaría","sentaríamos","sentaríais","sentarían","siente","sientes","siente","sentemos","sentéis","sienten","sentara","sentaras","sentara","sentáramos","sentarais","sentaran",,"siéntate","siéntese","sentémonos","sentaos","siéntense",,"te sientes","siéntese","sentémonos","os sentéis","siéntense","sentando","sentado"
"sentir","[u'e:ie']",,,"siento","sientes","siente","sentimos","sentís","sienten","sentía","sentías","sentía","sentíamos","sentíais","sentían","sentí","sentiste","sentió","sentimos","sentisteis","sentieron","sentiré","sentirás","sentirá","sentiremos","sentiréis","sentirán","sentiría","sentirías","sentiría","sentiríamos","sentiríais","sentirían","sienta","sientas","sienta","sientamos","sientáis","sientan","sentiera","sentieras","sentiera","sentiéramos","sentierais","sentieran",,"siente","sienta","sientamos","sentid","sientan",,"sientas","sienta","sientamos","sientáis","sientan","sentiendo","sentido"
